athlete_certification_key,person_key,club_key,certification_type_key,person_type_key,has_certificate
20354,14943,56,3,1,1
20355,14944,56,3,1,1
20356,14945,56,3,1,1
20357,14946,56,3,1,1
20358,14948,56,3,1,1
20359,14949,56,3,1,1
20360,14953,56,3,1,1
20361,14954,56,3,1,1
20362,14955,56,3,1,1
20363,14959,56,3,1,1
20364,14961,56,3,1,1
20365,14965,56,3,1,1
20366,14966,56,3,1,1
20367,14970,56,3,1,1
20368,14972,56,3,1,1
20369,14973,56,3,1,1
20370,14975,83,3,1,1
20371,14976,83,3,1,1
20372,14979,83,3,1,1
20373,14981,83,3,1,1
20374,14985,83,3,1,1
20375,14986,83,3,1,1
20376,14987,83,3,1,1
20377,14988,83,3,1,1
20378,14990,83,3,1,1
20379,14991,83,3,1,1
20380,14994,83,3,1,1
20381,14995,83,3,1,1
20382,14996,83,3,1,1
20383,14997,83,3,1,1
20384,15002,83,3,1,1
20385,15005,83,3,1,1
20386,15006,83,3,1,1
20387,15007,83,3,1,1
20388,15009,83,3,1,1
20389,15010,15,3,1,1
20390,15012,15,3,1,1
20391,15014,15,3,1,1
20392,15015,15,3,1,1
20393,15017,15,3,1,1
20394,15018,15,3,1,1
20395,15022,15,3,1,1
20396,15023,15,3,1,1
20397,15024,15,3,1,1
20398,15026,25,3,1,1
20399,15028,25,3,1,1
20400,15030,25,3,1,1
20401,15032,25,3,1,1
20402,15035,25,3,1,1
20403,15044,25,3,1,1
20404,15045,25,3,1,1
20405,15046,25,3,1,1
20406,15048,25,3,1,1
20407,15049,25,3,1,1
20408,15052,25,3,1,1
20409,15055,25,3,1,1
20410,15060,25,3,1,1
20411,15061,25,3,1,1
20412,15062,25,3,1,1
20413,15064,25,3,1,1
20414,15065,25,3,1,1
20415,15066,25,3,1,1
20416,15069,25,3,1,1
20417,15070,25,3,1,1
20418,15073,22,3,1,1
20419,15078,22,3,1,1
20420,15083,22,3,1,1
20421,15085,22,3,1,1
20422,15087,22,3,1,1
20423,15090,22,3,1,1
20424,15091,22,3,1,1
20425,15094,22,3,1,1
20426,15095,22,3,1,1
20427,15098,22,3,1,1
20428,15100,22,3,1,1
20429,15105,122,3,1,1
20430,15106,122,3,1,1
20431,15107,122,3,1,1
20432,15109,122,3,1,1
20433,15110,122,3,1,1
20434,15112,122,3,1,1
20435,15113,122,3,1,1
20436,15115,122,3,1,1
20437,15116,122,3,1,1
20438,15128,195,3,1,1
20439,15136,195,3,1,1
20440,15141,195,3,1,1
20441,15145,196,3,1,1
20442,15147,196,3,1,1
20443,15149,196,3,1,1
20444,15150,196,3,1,1
20445,15151,196,3,1,1
20446,15153,196,3,1,1
20447,15158,196,3,1,1
20448,15161,196,3,1,1
20449,15167,76,3,1,1
20450,15169,76,3,1,1
20451,15171,76,3,1,1
20452,15173,76,3,1,1
20453,15177,76,3,1,1
20454,15180,76,3,1,1
20455,15182,76,3,1,1
20456,15184,76,3,1,1
20457,15189,76,3,1,1
20458,15191,76,3,1,1
20459,15198,76,3,1,1
20460,15199,76,3,1,1
20461,15200,76,3,1,1
20462,15201,76,3,1,1
20463,15203,76,3,1,1
20464,15204,76,3,1,1
20465,15219,13,3,1,1
20466,15222,13,3,1,1
20467,15236,13,3,1,1
20468,15242,13,3,1,1
20469,15244,13,3,1,1
20470,15279,13,3,1,1
20471,15285,13,3,1,1
20472,15314,13,3,1,1
20473,15329,13,3,1,1
20474,15337,13,3,1,1
20475,15357,13,3,1,1
20476,15366,13,3,1,1
20477,15374,13,3,1,1
20478,15382,13,3,1,1
20479,15394,13,3,1,1
20480,15407,13,3,1,1
20481,15410,13,3,1,1
20482,15433,13,3,1,1
20483,15435,13,3,1,1
20484,15443,113,3,1,1
20485,15444,113,3,1,1
20486,15448,113,3,1,1
20487,15450,113,3,1,1
20488,15478,38,3,1,1
20489,15484,38,3,1,1
20490,15486,38,3,1,1
20491,15490,38,3,1,1
20492,15493,38,3,1,1
20493,15498,38,3,1,1
20494,15500,38,3,1,1
20495,15505,38,3,1,1
20496,15508,38,3,1,1
20497,15512,38,3,1,1
20498,15513,38,3,1,1
20499,15514,38,3,1,1
20500,15521,38,3,1,1
20501,15523,38,3,1,1
20502,15524,38,3,1,1
20503,15533,38,3,1,1
20504,15540,38,3,1,1
20505,15543,38,3,1,1
20506,15559,9,3,1,1
20507,15560,9,3,1,1
20508,15562,9,3,1,1
20509,15564,9,3,1,1
20510,15566,9,3,1,1
20511,15567,9,3,1,1
20512,15569,9,3,1,1
20513,15577,42,3,1,1
20514,15582,42,3,1,1
20515,15583,42,3,1,1
20516,15584,42,3,1,1
20517,15598,42,3,1,1
20518,15599,42,3,1,1
20519,15607,108,3,1,1
20520,15610,108,3,1,1
20521,15613,108,3,1,1
20522,15615,108,3,1,1
20523,15638,73,3,1,1
20524,15639,73,3,1,1
20525,15640,73,3,1,1
20526,15642,73,3,1,1
20527,15645,73,3,1,1
20528,15646,73,3,1,1
20529,15647,73,3,1,1
20530,15648,74,3,1,1
20531,15650,74,3,1,1
20532,15657,74,3,1,1
20533,15658,74,3,1,1
20534,15659,74,3,1,1
20535,15660,74,3,1,1
20536,15662,74,3,1,1
20537,15663,74,3,1,1
20538,15664,74,3,1,1
20539,15665,74,3,1,1
20540,15671,4,3,1,1
20541,15672,4,3,1,1
20542,15673,4,3,1,1
20543,15675,4,3,1,1
20544,15676,4,3,1,1
20545,15679,4,3,1,1
20546,15682,4,3,1,1
20547,15683,4,3,1,1
20548,15685,4,3,1,1
20549,15686,4,3,1,1
20550,15689,4,3,1,1
20551,15690,4,3,1,1
20552,15697,4,3,1,1
20553,15699,4,3,1,1
20554,15702,4,3,1,1
20555,15705,4,3,1,1
20556,15706,4,3,1,1
20557,15711,4,3,1,1
20558,15713,4,3,1,1
20559,15745,115,3,1,1
20560,15747,115,3,1,1
20561,15750,115,3,1,1
20562,15753,115,3,1,1
20563,15755,115,3,1,1
20564,15757,115,3,1,1
20565,15803,44,3,1,1
20566,15804,44,3,1,1
20567,15805,44,3,1,1
20568,15806,44,3,1,1
20569,15808,44,3,1,1
20570,15809,44,3,1,1
20571,15811,44,3,1,1
20572,15839,237,3,1,1
20573,15870,331,3,1,1
20574,15873,331,3,1,1
20575,15874,331,3,1,1
20576,15875,331,3,1,1
20577,15884,331,3,1,1
20578,15886,331,3,1,1
20579,15893,331,3,1,1
20580,15896,331,3,1,1
20581,15900,331,3,1,1
20582,15902,331,3,1,1
20583,15914,331,3,1,1
20584,15915,331,3,1,1
20585,15921,397,3,1,1
20586,15922,397,3,1,1
20587,15924,397,3,1,1
20588,15925,397,3,1,1
20589,15926,397,3,1,1
20590,15927,397,3,1,1
20591,15928,397,3,1,1
20592,15929,397,3,1,1
20593,15930,397,3,1,1
20594,15932,397,3,1,1
20595,15933,397,3,1,1
20596,15934,397,3,1,1
20597,15940,395,3,1,1
20598,15942,395,3,1,1
20599,15944,395,3,1,1
20600,15947,395,3,1,1
20601,15949,395,3,1,1
20602,15951,208,3,1,1
20603,15960,182,3,1,1
20604,15984,277,3,1,1
20605,15985,277,3,1,1
20606,15989,277,3,1,1
20607,15992,277,3,1,1
20608,15993,277,3,1,1
20609,15995,141,3,1,1
20610,15996,141,3,1,1
20611,15999,141,3,1,1
20612,16001,141,3,1,1
20613,16011,141,3,1,1
20614,16012,141,3,1,1
20615,16017,141,3,1,1
20616,16018,141,3,1,1
20617,16063,154,3,1,1
20618,16065,154,3,1,1
20619,16066,154,3,1,1
20620,16072,154,3,1,1
20621,16073,154,3,1,1
20622,16075,154,3,1,1
20623,16100,423,3,1,1
20624,16101,285,3,1,1
20625,16102,285,3,1,1
20626,16106,285,3,1,1
20627,16107,285,3,1,1
20628,16108,285,3,1,1
20629,16109,285,3,1,1
20630,16112,285,3,1,1
20631,16114,285,3,1,1
20632,16116,223,3,1,1
20633,16125,223,3,1,1
20634,16127,223,3,1,1
20635,16130,223,3,1,1
20636,16144,223,3,1,1
20637,16145,223,3,1,1
20638,16162,223,3,1,1
20639,16163,223,3,1,1
20640,16164,223,3,1,1
20641,16167,223,3,1,1
20642,16175,223,3,1,1
20643,16183,223,3,1,1
20644,16186,223,3,1,1
20645,16189,304,3,1,1
20646,16190,304,3,1,1
20647,16192,304,3,1,1
20648,16195,304,3,1,1
20649,16196,304,3,1,1
20650,16200,304,3,1,1
20651,16202,304,3,1,1
20652,16217,16,3,1,1
20653,16230,16,3,1,1
20654,16231,16,3,1,1
20655,16235,16,3,1,1
20656,16239,16,3,1,1
20657,16253,16,3,1,1
20658,16254,16,3,1,1
20659,16255,16,3,1,1
20660,16272,316,3,1,1
20661,16275,316,3,1,1
20662,16279,316,3,1,1
20663,16281,316,3,1,1
20664,16284,316,3,1,1
20665,16289,316,3,1,1
20666,16294,316,3,1,1
20667,16298,316,3,1,1
20668,16299,316,3,1,1
20669,16301,316,3,1,1
20670,16304,316,3,1,1
20671,16309,316,3,1,1
20672,16319,106,3,1,1
20673,16322,106,3,1,1
20674,16323,106,3,1,1
20675,16325,106,3,1,1
20676,16326,106,3,1,1
20677,16331,106,3,1,1
20678,16332,231,3,1,1
20679,16333,231,3,1,1
20680,16334,231,3,1,1
20681,16337,231,3,1,1
20682,16339,231,3,1,1
20683,16340,231,3,1,1
20684,16341,231,3,1,1
20685,16342,231,3,1,1
20686,16343,231,3,1,1
20687,16345,231,3,1,1
20688,16350,231,3,1,1
20689,16354,231,3,1,1
20690,16355,231,3,1,1
20691,16358,231,3,1,1
20692,16359,231,3,1,1
20693,16360,231,3,1,1
20694,16361,231,3,1,1
20695,16362,231,3,1,1
20696,16368,231,3,1,1
20697,16369,231,3,1,1
20698,16370,231,3,1,1
20699,16371,231,3,1,1
20700,16372,231,3,1,1
20701,16374,231,3,1,1
20702,16375,231,3,1,1
20703,16376,231,3,1,1
20704,16377,231,3,1,1
20705,16379,231,3,1,1
20706,16383,32,3,1,1
20707,16385,32,3,1,1
20708,16386,32,3,1,1
20709,16389,32,3,1,1
20710,16390,32,3,1,1
20711,16392,32,3,1,1
20712,16398,32,3,1,1
20713,16403,328,3,1,1
20714,16404,328,3,1,1
20715,16406,328,3,1,1
20716,16409,384,3,1,1
20717,16410,384,3,1,1
20718,16413,384,3,1,1
20719,16414,384,3,1,1
20720,16415,140,3,1,1
20721,16417,140,3,1,1
20722,16420,140,3,1,1
20723,16421,140,3,1,1
20724,16422,140,3,1,1
20725,16425,140,3,1,1
20726,16428,140,3,1,1
20727,16429,140,3,1,1
20728,16430,140,3,1,1
20729,16431,140,3,1,1
20730,16433,140,3,1,1
20731,16437,301,3,1,1
20732,16440,301,3,1,1
20733,16441,301,3,1,1
20734,16442,301,3,2,1
20735,16443,301,3,1,1
20736,16445,301,3,1,1
20737,16446,301,3,1,1
20738,16451,193,3,1,1
20739,16454,193,3,1,1
20740,16457,392,3,1,1
20741,16461,392,3,1,1
20742,16462,392,3,1,1
20743,16464,392,3,1,1
20744,16467,392,3,1,1
20745,16469,392,3,1,1
20746,16471,33,3,1,1
20747,16472,33,3,1,1
20748,16473,33,3,1,1
20749,16474,33,3,1,1
20750,16475,33,3,1,1
20751,16479,33,3,1,1
20752,16481,33,3,1,1
20753,16482,33,3,1,1
20754,16483,33,3,1,1
20755,16484,387,3,1,1
20756,16485,387,3,1,1
20757,16486,387,3,1,1
20758,16487,387,3,1,1
20759,16488,387,3,1,1
20760,16497,387,3,1,1
20761,16498,387,3,1,1
20762,16500,387,3,1,1
20763,16502,387,3,1,1
20764,16503,387,3,1,1
20765,16507,387,3,1,1
20766,16508,387,3,1,1
20767,16509,61,3,1,1
20768,16512,61,3,1,1
20769,16514,61,3,1,1
20770,16516,61,3,1,1
20771,16524,61,3,1,1
20772,16525,61,3,1,1
20773,16526,61,3,1,1
20774,16527,61,3,1,1
20775,16537,234,3,1,1
20776,16539,234,3,1,1
20777,16547,234,3,1,1
20778,16548,234,3,1,1
20779,16555,234,3,1,1
20780,16560,234,3,1,1
20781,16562,234,3,1,1
20782,16563,234,3,1,1
20783,16567,234,3,1,1
20784,16577,234,3,1,1
20785,16578,234,3,1,1
20786,16599,234,3,1,1
20787,16605,234,3,1,1
20788,16609,234,3,1,1
20789,16610,234,3,1,1
20790,16612,234,3,1,1
20791,16615,234,3,1,1
20792,16617,234,3,1,1
20793,16619,226,3,1,1
20794,16621,226,3,1,1
20795,16623,226,3,1,1
20796,16624,226,3,1,1
20797,16625,226,3,1,1
20798,16628,338,3,1,1
20799,16630,338,3,1,1
20800,16631,338,3,1,1
20801,16632,338,3,1,1
20802,16634,338,3,1,1
20803,16636,338,3,1,1
20804,16640,338,3,1,1
20805,16643,338,3,1,1
20806,16644,338,3,1,1
20807,16648,338,3,1,1
20808,16650,338,3,1,1
20809,16653,338,3,1,1
20810,16655,338,3,1,1
20811,16656,338,3,1,1
20812,16657,338,3,1,1
20813,16658,338,3,1,1
20814,16660,338,3,1,1
20815,16663,338,3,1,1
20816,16665,338,3,1,1
20817,16667,338,3,1,1
20818,16668,338,3,1,1
20819,16669,338,3,1,1
20820,16670,338,3,1,1
20821,16671,264,3,1,1
20822,16676,264,3,1,1
20823,16677,264,3,1,1
20824,16678,264,3,1,1
20825,16679,264,3,1,1
20826,16680,264,3,1,1
20827,16682,264,3,1,1
20828,16685,264,3,1,1
20829,16686,264,3,1,1
20830,16687,264,3,1,1
20831,16688,264,3,1,1
20832,16689,264,3,1,1
20833,16690,264,3,1,1
20834,16691,264,3,1,1
20835,16692,264,3,1,1
20836,16693,212,3,1,1
20837,16694,212,3,1,1
20838,16695,212,3,1,1
20839,16696,212,3,1,1
20840,16697,212,3,1,1
20841,16700,326,3,1,1
20842,16701,326,3,1,1
20843,16702,326,3,1,1
20844,16703,326,3,1,1
20845,16707,326,3,1,1
20846,16708,326,3,1,1
20847,16710,326,3,1,1
20848,16712,326,3,1,1
20849,16713,326,3,1,1
20850,16715,326,3,1,1
20851,16716,326,3,1,1
20852,16717,326,3,1,1
20853,16718,326,3,1,1
20854,16719,326,3,1,1
20855,16720,326,3,1,1
20856,16721,326,3,1,1
20857,16723,326,3,1,1
20858,16727,326,3,1,1
20859,16728,326,3,1,1
20860,16729,326,3,1,1
20861,16730,326,3,1,1
20862,16731,326,3,1,1
20863,16735,326,3,1,1
20864,16739,326,3,1,1
20865,16740,326,3,1,1
20866,16742,326,3,1,1
20867,16743,326,3,1,1
20868,16745,326,3,1,1
20869,16746,326,3,1,1
20870,16748,326,3,1,1
20871,16749,326,3,1,1
20872,16750,326,3,1,1
20873,16751,326,3,1,1
20874,16754,99,3,1,1
20875,16755,99,3,1,1
20876,16756,99,3,1,1
20877,16760,99,3,1,1
20878,16761,99,3,1,1
20879,16764,99,3,1,1
20880,16765,99,3,1,1
20881,16770,99,3,1,1
20882,16773,99,3,1,1
20883,16815,24,3,1,1
20884,16818,24,3,1,1
20885,16820,24,3,1,1
20886,16828,24,3,1,1
20887,16833,24,3,1,1
20888,16839,266,3,1,1
20889,16840,266,3,1,1
20890,16843,266,3,1,1
20891,16844,266,3,1,1
20892,16847,266,3,1,1
20893,16848,266,3,1,1
20894,16850,266,3,1,1
20895,16851,266,3,1,1
20896,16852,266,3,1,1
20897,16857,339,3,1,1
20898,16858,339,3,1,1
20899,16859,339,3,1,1
20900,16860,339,3,1,1
20901,16861,339,3,1,1
20902,16863,339,3,1,1
20903,16864,339,3,1,1
20904,16867,339,3,1,1
20905,16869,339,3,1,1
20906,16871,339,3,1,1
20907,16872,339,3,1,1
20908,16875,339,3,1,1
20909,16877,339,3,1,1
20910,16879,339,3,1,1
20911,16888,310,3,1,1
20912,16890,310,3,1,1
20913,16891,310,3,1,1
20914,16892,310,3,1,1
20915,16894,310,3,1,1
20916,16898,310,3,1,1
20917,16903,310,3,1,1
20918,16905,310,3,1,1
20919,16907,310,3,1,1
20920,16908,310,3,1,1
20921,16910,310,3,1,1
20922,16913,310,3,1,1
20923,16918,310,3,1,1
20924,16921,310,3,1,1
20925,16924,310,3,1,1
20926,16926,310,3,1,1
20927,16930,310,3,1,1
20928,16932,310,3,1,1
20929,16939,310,3,1,1
20930,16940,310,3,1,1
20931,16941,310,3,1,1
20932,16942,310,3,1,1
20933,16945,310,3,1,1
20934,16947,310,3,1,1
20935,16949,310,3,1,1
20936,16950,310,3,1,1
20937,16955,310,3,1,1
20938,16957,310,3,1,1
20939,16965,310,3,1,1
20940,16969,310,3,1,1
20941,16970,310,3,1,1
20942,16972,310,3,1,1
20943,16973,310,3,1,1
20944,16975,310,3,1,1
20945,16977,310,3,1,1
20946,16980,310,3,1,1
20947,16984,347,3,1,1
20948,16986,347,3,1,1
20949,16993,347,3,1,1
20950,16994,347,3,1,1
20951,16995,347,3,1,1
20952,16997,347,3,1,1
20953,16999,347,3,1,1
20954,17000,347,3,1,1
20955,17002,347,3,1,1
20956,17004,347,3,1,1
20957,17007,347,3,1,1
20958,17010,347,3,1,1
20959,17014,347,3,1,1
20960,17015,347,3,1,1
20961,17017,347,3,1,1
20962,17018,347,3,1,1
20963,17020,347,3,1,1
20964,17021,347,3,1,1
20965,17023,347,3,1,1
20966,17024,347,3,1,1
20967,17026,347,3,1,1
20968,17027,347,3,1,1
20969,17028,347,3,1,1
20970,17029,347,3,1,1
20971,17030,347,3,1,1
20972,17034,220,3,1,1
20973,17036,220,3,1,1
20974,17037,220,3,1,1
20975,17040,220,3,1,1
20976,17041,220,3,1,1
20977,17042,220,3,1,1
20978,17044,220,3,1,1
20979,17046,220,3,1,1
20980,17047,220,3,1,1
20981,17048,220,3,1,1
20982,17059,253,3,1,1
20983,17064,253,3,1,1
20984,17069,253,3,1,1
20985,17103,133,3,1,1
20986,17111,133,3,1,1
20987,17112,133,3,1,1
20988,17114,133,3,1,1
20989,17117,133,3,1,1
20990,17122,133,3,1,1
20991,17123,133,3,1,1
20992,17124,133,3,1,1
20993,17125,133,3,1,1
20994,17129,133,3,1,1
20995,17133,133,3,1,1
20996,17147,11,3,1,1
20997,17151,11,3,1,1
20998,17158,11,3,1,1
20999,17159,11,3,1,1
21000,17162,11,3,1,1
21001,17164,11,3,1,1
21002,17165,11,3,1,1
21003,17169,11,3,1,1
21004,17170,11,3,1,1
21005,17175,11,3,1,1
21006,17182,11,3,1,1
21007,17185,11,3,1,1
21008,17193,11,3,1,1
21009,17200,11,3,1,1
21010,17204,333,3,1,1
21011,17205,333,3,1,1
21012,17209,333,3,1,1
21013,17212,333,3,1,1
21014,17213,333,3,1,1
21015,17216,333,3,1,1
21016,17217,333,3,1,1
21017,17221,112,3,1,1
21018,17223,112,3,1,1
21019,17224,112,3,1,1
21020,17225,112,3,1,1
21021,17226,112,3,1,1
21022,17241,409,3,1,1
21023,17243,409,3,1,1
21024,17245,409,3,1,1
21025,17247,409,3,1,1
21026,17248,409,3,1,1
21027,17249,409,3,1,1
21028,17251,409,3,1,1
21029,17252,409,3,1,1
21030,17253,305,3,1,1
21031,17254,305,3,1,1
21032,17255,305,3,1,1
21033,17256,305,3,1,1
21034,17257,305,3,1,1
21035,17260,305,3,1,1
21036,17261,305,3,1,1
21037,17265,305,3,1,1
21038,17267,305,3,1,1
21039,17269,305,3,1,1
21040,17272,305,3,1,1
21041,17276,305,3,1,1
21042,17277,305,3,1,1
21043,17280,245,3,1,1
21044,17281,245,3,1,1
21045,17282,245,3,1,1
21046,17283,245,3,1,1
21047,17284,245,3,1,1
21048,17285,245,3,1,1
21049,17286,245,3,1,1
21050,17288,245,3,1,1
21051,17291,245,3,1,1
21052,17295,245,3,1,1
21053,17296,245,3,1,1
21054,17297,245,3,1,1
21055,17299,245,3,1,1
21056,17300,245,3,1,1
21057,17302,245,3,1,1
21058,17303,245,3,1,1
21059,17306,427,3,1,1
21060,17308,427,3,1,1
21061,17309,427,3,1,1
21062,17310,235,3,1,1
21063,17313,235,3,1,1
21064,17316,235,3,1,1
21065,17317,235,3,1,1
21066,17320,235,3,1,1
21067,17322,235,3,1,1
21068,17323,235,3,1,1
21069,17330,235,3,1,1
21070,17331,235,3,1,1
21071,17333,235,3,1,1
21072,17334,235,3,1,1
21073,17338,235,3,1,1
21074,17340,235,3,1,1
21075,17350,235,3,1,1
21076,17354,235,3,1,1
21077,17359,235,3,1,1
21078,17362,235,3,1,1
21079,17365,235,3,1,1
21080,17366,235,3,1,1
21081,17368,235,3,1,1
21082,17370,235,3,1,1
21083,17372,235,3,1,1
21084,17373,235,3,1,1
21085,17386,235,3,1,1
21086,17393,235,3,1,1
21087,17409,235,3,1,1
21088,17411,7,3,1,1
21089,17413,7,3,1,1
21090,17414,7,3,1,1
21091,17416,7,3,1,1
21092,17419,7,3,1,1
21093,17422,7,3,1,1
21094,17426,7,3,1,1
21095,17429,7,3,1,1
21096,17435,7,3,1,1
21097,17437,7,3,1,1
21098,17450,7,3,1,1
21099,17455,7,3,1,1
21100,17457,7,3,1,1
21101,17462,7,3,1,1
21102,17463,7,3,1,1
21103,17464,7,3,1,1
21104,17467,7,3,1,1
21105,17472,7,3,1,1
21106,17476,7,3,1,1
21107,17479,7,3,1,1
21108,17485,7,3,1,1
21109,17486,7,3,1,1
21110,17488,7,3,1,1
21111,17491,7,3,1,1
21112,17493,7,3,1,1
21113,17498,7,3,1,1
21114,17508,7,3,1,1
21115,17511,7,3,1,1
21116,17512,7,3,1,1
21117,17518,7,3,1,1
21118,17520,7,3,1,1
21119,17525,7,3,1,1
21120,17526,7,3,1,1
21121,17527,7,3,1,1
21122,17528,7,3,1,1
21123,17531,43,3,1,1
21124,17537,43,3,1,1
21125,17538,43,3,1,1
21126,17539,43,3,1,1
21127,17542,43,3,1,1
21128,17543,43,3,1,1
21129,17546,43,3,1,1
21130,17547,43,3,1,1
21131,17549,230,3,1,1
21132,17550,230,3,1,1
21133,17558,230,3,1,1
21134,17568,230,3,1,1
21135,17572,230,3,1,1
21136,17574,129,3,1,1
21137,17577,129,3,1,1
21138,17579,129,3,1,1
21139,17584,129,3,1,1
21140,17585,129,3,1,1
21141,17587,129,3,1,1
21142,17589,311,3,1,1
21143,17590,311,3,1,1
21144,17591,311,3,1,1
21145,17594,311,3,1,1
21146,17595,311,3,1,1
21147,17615,117,3,1,1
21148,17616,117,3,1,1
21149,17617,117,3,1,1
21150,17618,117,3,1,1
21151,17619,117,3,1,1
21152,17628,124,3,1,1
21153,17629,124,3,1,1
21154,17631,124,3,1,1
21155,17635,124,3,1,1
21156,17637,124,3,1,1
21157,17644,273,3,1,1
21158,17646,273,3,1,1
21159,17647,273,3,1,1
21160,17648,273,3,1,1
21161,17650,273,3,1,1
21162,17651,273,3,1,1
21163,17652,273,3,1,1
21164,17655,273,3,1,1
21165,17656,273,3,1,1
21166,17658,273,3,1,1
21167,17659,273,3,1,1
21168,17660,286,3,1,1
21169,17661,286,3,1,1
21170,17663,286,3,1,1
21171,17664,286,3,1,1
21172,17665,286,3,1,1
21173,17669,286,3,1,1
21174,17674,286,3,1,1
21175,17675,286,3,1,1
21176,17676,286,3,1,1
21177,17680,286,3,1,1
21178,17681,286,3,1,1
21179,17682,286,3,1,1
21180,17688,286,3,1,1
21181,17689,286,3,1,1
21182,17692,286,3,1,1
21183,17696,286,3,1,1
21184,17703,286,3,1,1
21185,17706,286,3,1,1
21186,17710,286,3,1,1
21187,17717,286,3,1,1
21188,17726,286,3,1,1
21189,17734,286,3,1,1
21190,17736,286,3,1,1
21191,17737,286,3,1,1
21192,17739,286,3,1,1
21193,17742,286,3,1,1
21194,17744,286,3,1,1
21195,17745,286,3,1,1
21196,17747,286,3,1,1
21197,17748,286,3,1,1
21198,17754,286,3,1,1
21199,17759,286,3,1,1
21200,17762,286,3,1,1
21201,17764,286,3,1,1
21202,17766,286,3,1,1
21203,17769,286,3,1,1
21204,17770,286,3,1,1
21205,17771,286,3,1,1
21206,17773,286,3,1,1
21207,17774,286,3,1,1
21208,17776,286,3,1,1
21209,17778,286,3,1,1
21210,17779,286,3,1,1
21211,17781,286,3,1,1
21212,17788,286,3,1,1
21213,17790,286,3,1,1
21214,17792,286,3,1,1
21215,17793,286,3,1,1
21216,17795,286,3,1,1
21217,17796,286,3,1,1
21218,17798,286,3,1,1
21219,17799,286,3,1,1
21220,17807,286,3,1,1
21221,17808,286,3,1,1
21222,17811,303,3,1,1
21223,17812,303,3,1,1
21224,17813,303,3,1,1
21225,17817,303,3,1,1
21226,17820,303,3,1,1
21227,17822,303,3,1,1
21228,17823,303,3,1,1
21229,17830,303,3,1,1
21230,17833,303,3,1,1
21231,17835,303,3,1,1
21232,17836,303,3,1,1
21233,17841,303,3,1,1
21234,17842,303,3,1,1
21235,17844,303,3,1,1
21236,17846,303,3,1,1
21237,17849,303,3,1,1
21238,17852,303,3,1,1
21239,17853,303,3,1,1
21240,17855,303,3,1,1
21241,17862,303,3,1,1
21242,17863,303,3,1,1
21243,17865,303,3,1,1
21244,17866,303,3,1,1
21245,17867,303,3,1,1
21246,17870,303,3,1,1
21247,17876,303,3,1,1
21248,17877,303,3,1,1
21249,17881,303,3,1,1
21250,17885,303,3,1,1
21251,17886,303,3,1,1
21252,17887,303,3,1,1
21253,17892,303,3,1,1
21254,17893,303,3,1,1
21255,17897,303,3,1,1
21256,17906,257,3,1,1
21257,17909,257,3,1,1
21258,17911,257,3,1,1
21259,17912,257,3,1,1
21260,17916,257,3,1,1
21261,17918,257,3,1,1
21262,17919,257,3,1,1
21263,17920,257,3,1,1
21264,17921,257,3,1,1
21265,17923,257,3,1,1
21266,17926,257,3,1,1
21267,17927,257,3,1,1
21268,17930,257,3,1,1
21269,17931,257,3,1,1
21270,17939,70,3,1,1
21271,17954,70,3,1,1
21272,17958,70,3,1,1
21273,17969,70,3,1,1
21274,17970,70,3,1,1
21275,17977,,3,1,1
21276,17978,,3,1,1
21277,17979,,3,1,1
21278,17981,,3,1,1
21279,17986,,3,1,1
21280,17987,,3,1,1
21281,17996,,3,1,1
21282,18000,282,3,1,1
21283,18003,282,3,1,1
21284,18004,282,3,1,1
21285,18005,282,3,1,1
21286,18008,282,3,1,1
21287,18009,282,3,1,1
21288,18011,282,3,1,1
21289,18012,282,3,1,1
21290,18014,282,3,1,1
21291,18016,282,3,1,1
21292,18017,282,3,1,1
21293,18018,282,3,1,1
21294,18019,282,3,1,1
21295,18021,282,3,1,1
21296,18022,282,3,1,1
21297,18023,282,3,1,1
21298,18025,282,3,1,1
21299,18027,282,3,1,1
21300,18029,282,3,1,1
21301,18030,282,3,1,1
21302,18032,282,3,1,1
21303,18034,282,3,1,1
21304,18035,282,3,1,1
21305,18036,282,3,1,1
21306,18038,282,3,1,1
21307,18039,282,3,1,1
21308,18045,282,3,1,1
21309,18048,282,3,1,1
21310,18049,282,3,1,1
21311,18053,275,3,1,1
21312,18054,275,3,1,1
21313,18058,275,3,1,1
21314,18065,275,3,1,1
21315,18068,275,3,1,1
21316,18069,275,3,1,1
21317,18072,275,3,1,1
21318,18079,275,3,1,1
21319,18083,275,3,1,1
21320,18084,275,3,1,1
21321,18089,242,3,1,1
21322,18093,242,3,1,1
21323,18105,242,3,1,1
21324,18106,242,3,1,1
21325,18107,242,3,1,1
21326,18111,242,3,1,1
21327,18115,242,3,1,1
21328,18120,242,3,1,1
21329,18122,242,3,1,1
21330,18128,281,3,1,1
21331,18132,281,3,1,1
21332,18133,281,3,1,1
21333,18134,281,3,1,1
21334,18138,281,3,1,1
21335,18140,281,3,1,1
21336,18143,281,3,1,1
21337,18145,281,3,1,1
21338,18160,281,3,1,1
21339,18163,281,3,1,1
21340,18165,281,3,1,1
21341,18175,281,3,1,1
21342,18178,369,3,1,1
21343,18214,369,3,1,1
21344,18224,369,3,1,1
21345,18239,369,3,1,1
21346,18255,369,3,1,1
21347,18264,369,3,1,1
21348,18286,369,3,1,1
21349,18289,369,3,1,1
21350,18332,369,3,1,1
